OBJECTID,Shape_Length,Shape_Area,centroid_x,centroid_y,dx,dy,bearing_deg,ds_id
3078,40,100,1526299.087,5172588.971,-315,75,283.3924978,283
3079,40,100,1526309.087,5172588.971,-305,75,283.8150253,283
3080,40,100,1526319.087,5172588.971,-295,75,284.2645123,284
3081,40,100,1526329.087,5172588.971,-285,75,284.7435628,284
3082,40,100,1526339.087,5172588.971,-275,75,285.2551187,285
3083,40,100,1526349.087,5172588.971,-265,75,285.802514,285
3084,40,100,1526359.087,5172588.971,-255,75,286.3895403,286
3085,40,100,1526369.087,5172588.971,-245,75,287.0205256,287
3086,40,100,1526379.087,5172588.971,-235,75,287.7004278,287
3087,40,100,1526389.087,5172588.971,-225,75,288.4349488,288
3088,40,100,1526399.087,5172588.971,-215,75,289.2306724,289
3089,40,100,1526409.087,5172588.971,-205,75,290.0952312,290
3090,40,100,1526419.087,5172588.971,-195,75,291.037511,291
3091,40,100,1526429.087,5172588.971,-185,75,292.0678996,292
3092,40,100,1526439.087,5172588.971,-175,75,293.1985905,293
3093,40,100,1526449.087,5172588.971,-165,75,294.4439548,294
3094,40,100,1526459.087,5172588.971,-155,75,295.820992,295
3095,40,100,1526469.087,5172588.971,-145,75,297.3498758,297
3096,40,100,1526479.087,5172588.971,-135,75,299.0546041,299
3097,40,100,1526489.087,5172588.971,-125,75,300.9637565,300
3098,40,100,1526499.087,5172588.971,-115,75,303.111342,303
3099,40,100,1526509.087,5172588.971,-105,75,305.5376778,305
3100,40,100,1526519.087,5172588.971,-95,75,308.2901632,308
3101,40,100,1526529.087,5172588.971,-85,75,311.4236656,311
3102,40,100,1526539.087,5172588.971,-75,75,315,315
3103,40,100,1526549.087,5172588.971,-65,75,319.0856168,319
3104,40,100,1526559.087,5172588.971,-55,75,323.7461623,323
3105,40,100,1526569.087,5172588.971,-45,75,329.0362435,329
3106,40,100,1526579.087,5172588.971,-35,75,334.9831065,334
3107,40,100,1526589.087,5172588.971,-25,75,341.5650512,341
3108,40,100,1526599.087,5172588.971,-15,75,348.6900675,348
3109,40,100,1526609.087,5172588.971,-5,75,356.1859252,356
3110,40,100,1526619.087,5172588.971,5,75,3.814074834,3
3111,40,100,1526629.087,5172588.971,15,75,11.30993247,11
3112,40,100,1526639.087,5172588.971,25,75,18.43494882,18
3113,40,100,1526649.087,5172588.971,35,75,25.01689348,25
3114,40,100,1526659.087,5172588.971,45,75,30.96375653,30
3115,40,100,1526669.087,5172588.971,55,75,36.25383774,36
3116,40,100,1526679.087,5172588.971,65,75,40.91438322,40
3117,40,100,1526689.087,5172588.971,75,75,45,45
3118,40,100,1526699.087,5172588.971,85,75,48.57633437,48
3119,40,100,1526709.087,5172588.971,95,75,51.70983681,51
3120,40,100,1526719.087,5172588.971,105,75,54.46232221,54
3121,40,100,1526729.087,5172588.971,115,75,56.88865804,56
3122,40,100,1526739.087,5172588.971,125,75,59.03624347,59
3123,40,100,1526749.087,5172588.971,135,75,60.9453959,60
3124,40,100,1526759.087,5172588.971,145,75,62.65012422,62
3125,40,100,1526769.087,5172588.971,155,75,64.17900803,64
3126,40,100,1526779.087,5172588.971,165,75,65.55604522,65
3127,40,100,1526789.087,5172588.971,175,75,66.80140949,66
3128,40,100,1526799.087,5172588.971,185,75,67.93210044,67
3129,40,100,1526809.087,5172588.971,195,75,68.96248897,68
3130,40,100,1526819.087,5172588.971,205,75,69.90476881,69
3131,40,100,1526829.087,5172588.971,215,75,70.76932762,70
3132,40,100,1526839.087,5172588.971,225,75,71.56505118,71
3133,40,100,1526849.087,5172588.971,235,75,72.29957221,72
3134,40,100,1526859.087,5172588.971,245,75,72.97947439,72
3135,40,100,1526869.087,5172588.971,255,75,73.61045967,73
3136,40,100,1526879.087,5172588.971,265,75,74.19748605,74
3137,40,100,1526889.087,5172588.971,275,75,74.7448813,74
3138,40,100,1526899.087,5172588.971,285,75,75.25643716,75
3139,40,100,1526909.087,5172588.971,295,75,75.7354877,75
3140,40,100,1526919.087,5172588.971,305,75,76.18497466,76
3141,40,100,1526929.087,5172588.971,315,75,76.60750225,76
3142,40,100,1526939.087,5172588.971,325,75,77.00538321,77
3143,40,100,1526949.087,5172588.971,335,75,77.38067771,77
3144,40,100,1526959.087,5172588.971,345,75,77.73522627,77
3145,40,100,1526969.087,5172588.971,355,75,78.07067782,78
3146,40,100,1526979.087,5172588.971,365,75,78.38851358,78
3147,40,100,1526989.087,5172588.971,375,75,78.69006753,78
3148,40,100,1526999.087,5172588.971,385,75,78.97654404,78
3149,40,100,1526229.087,5172598.971,-385,85,282.4499965,282
3150,40,100,1526239.087,5172598.971,-375,85,282.7712426,282
3151,40,100,1526249.087,5172598.971,-365,85,283.1092082,283
3152,40,100,1526259.087,5172598.971,-355,85,283.4652081,283
3153,40,100,1526269.087,5172598.971,-345,85,283.8406955,283
3154,40,100,1526279.087,5172598.971,-335,85,284.2372805,284
3155,40,100,1526289.087,5172598.971,-325,85,284.6567511,284
3156,40,100,1526299.087,5172598.971,-315,85,285.1010982,285
3157,40,100,1526309.087,5172598.971,-305,85,285.5725436,285
3158,40,100,1526319.087,5172598.971,-295,85,286.0735742,286
3159,40,100,1526329.087,5172598.971,-285,85,286.6069806,286
3160,40,100,1526339.087,5172598.971,-275,85,287.1759036,287
3161,40,100,1526349.087,5172598.971,-265,85,287.7838884,287
3162,40,100,1526359.087,5172598.971,-255,85,288.4349488,288
3163,40,100,1526369.087,5172598.971,-245,85,289.1336432,289
3164,40,100,1526379.087,5172598.971,-235,85,289.8851651,289
3165,40,100,1526389.087,5172598.971,-225,85,290.6954507,290
3166,40,100,1526399.087,5172598.971,-215,85,291.5713072,291
3167,40,100,1526409.087,5172598.971,-205,85,292.5205656,292
3168,40,100,1526419.087,5172598.971,-195,85,293.5522637,293
3169,40,100,1526429.087,5172598.971,-185,85,294.6768632,294
3170,40,100,1526439.087,5172598.971,-175,85,295.906508,295
3171,40,100,1526449.087,5172598.971,-165,85,297.2553284,297
3172,40,100,1526459.087,5172598.971,-155,85,298.7397953,298
3173,40,100,1526469.087,5172598.971,-145,85,300.379126,300
3174,40,100,1526479.087,5172598.971,-135,85,302.1957339,302
3175,40,100,1526489.087,5172598.971,-125,85,304.2157021,304
3176,40,100,1526499.087,5172598.971,-115,85,306.4692344,306
3177,40,100,1526509.087,5172598.971,-105,85,308.990994,308
3178,40,100,1526519.087,5172598.971,-95,85,311.8201699,311
3179,40,100,1526529.087,5172598.971,-85,85,315,315
3180,40,100,1526539.087,5172598.971,-75,85,318.5763344,318
3181,40,100,1526549.087,5172598.971,-65,85,322.5946434,322
3182,40,100,1526559.087,5172598.971,-55,85,327.0947571,327
3183,40,100,1526569.087,5172598.971,-45,85,332.102729,332
3184,40,100,1526579.087,5172598.971,-35,85,337.6198649,337
3185,40,100,1526589.087,5172598.971,-25,85,343.6104597,343
3186,40,100,1526599.087,5172598.971,-15,85,349.9920202,349
3187,40,100,1526609.087,5172598.971,-5,85,356.6335393,356
3188,40,100,1526619.087,5172598.971,5,85,3.366460663,3
3189,40,100,1526629.087,5172598.971,15,85,10.0079798,10
3190,40,100,1526639.087,5172598.971,25,85,16.38954033,16
3191,40,100,1526649.087,5172598.971,35,85,22.38013505,22
3192,40,100,1526659.087,5172598.971,45,85,27.89727103,27
3193,40,100,1526669.087,5172598.971,55,85,32.90524292,32
3194,40,100,1526679.087,5172598.971,65,85,37.40535663,37
3195,40,100,1526689.087,5172598.971,75,85,41.42366562,41
3196,40,100,1526699.087,5172598.971,85,85,45,45
3197,40,100,1526709.087,5172598.971,95,85,48.17983012,48
3198,40,100,1526719.087,5172598.971,105,85,51.00900596,51
3199,40,100,1526729.087,5172598.971,115,85,53.53076561,53
3200,40,100,1526739.087,5172598.971,125,85,55.78429787,55
3201,40,100,1526749.087,5172598.971,135,85,57.80426607,57
3202,40,100,1526759.087,5172598.971,145,85,59.62087399,59
3203,40,100,1526769.087,5172598.971,155,85,61.26020471,61
3204,40,100,1526779.087,5172598.971,165,85,62.74467163,62
3205,40,100,1526789.087,5172598.971,175,85,64.093492,64
3206,40,100,1526799.087,5172598.971,185,85,65.32313683,65
3207,40,100,1526809.087,5172598.971,195,85,66.44773633,66
3208,40,100,1526819.087,5172598.971,205,85,67.4794344,67
3209,40,100,1526829.087,5172598.971,215,85,68.42869281,68
3210,40,100,1526839.087,5172598.971,225,85,69.30454927,69
3211,40,100,1526849.087,5172598.971,235,85,70.11483489,70
3212,40,100,1526859.087,5172598.971,245,85,70.86635679,70
3213,40,100,1526869.087,5172598.971,255,85,71.56505118,71
3214,40,100,1526879.087,5172598.971,265,85,72.21611156,72
3215,40,100,1526889.087,5172598.971,275,85,72.82409638,72
3216,40,100,1526899.087,5172598.971,285,85,73.39301942,73
3217,40,100,1526909.087,5172598.971,295,85,73.92642584,73
3218,40,100,1526919.087,5172598.971,305,85,74.4274564,74
3219,40,100,1526929.087,5172598.971,315,85,74.89890184,74
3220,40,100,1526939.087,5172598.971,325,85,75.34324888,75
3221,40,100,1526949.087,5172598.971,335,85,75.76271953,75
3222,40,100,1526959.087,5172598.971,345,85,76.15930451,76
3223,40,100,1526969.087,5172598.971,355,85,76.53479191,76
3224,40,100,1526979.087,5172598.971,365,85,76.8907918,76
3225,40,100,1526989.087,5172598.971,375,85,77.22875744,77
3226,40,100,1526999.087,5172598.971,385,85,77.55000349,77
3227,40,100,1526229.087,5172608.971,-385,95,283.8610276,283
3228,40,100,1526239.087,5172608.971,-375,95,284.2158535,284
3229,40,100,1526249.087,5172608.971,-365,95,284.5889187,284
3230,40,100,1526259.087,5172608.971,-355,95,284.9816326,284
3231,40,100,1526269.087,5172608.971,-345,95,285.3955493,285
3232,40,100,1526279.087,5172608.971,-335,95,285.8323866,285
3233,40,100,1526289.087,5172608.971,-325,95,286.2940475,286
3234,40,100,1526299.087,5172608.971,-315,95,286.7826441,286
3235,40,100,1526309.087,5172608.971,-305,95,287.3005272,287
3236,40,100,1526319.087,5172608.971,-295,95,287.8503183,287
3237,40,100,1526329.087,5172608.971,-285,95,288.4349488,288
3238,40,100,1526339.087,5172608.971,-275,95,289.0577045,289
3239,40,100,1526349.087,5172608.971,-265,95,289.7222778,289
3240,40,100,1526359.087,5172608.971,-255,95,290.4328287,290
3241,40,100,1526369.087,5172608.971,-245,95,291.1940565,291
3242,40,100,1526379.087,5172608.971,-235,95,292.0112832,292
3243,40,100,1526389.087,5172608.971,-225,95,292.8905517,292
3244,40,100,1526399.087,5172608.971,-215,95,293.8387402,293
3245,40,100,1526409.087,5172608.971,-205,95,294.8636966,294
3246,40,100,1526419.087,5172608.971,-195,95,295.974394,295
3247,40,100,1526429.087,5172608.971,-185,95,297.1811111,297
3248,40,100,1526439.087,5172608.971,-175,95,298.4956386,298
3249,40,100,1526449.087,5172608.971,-165,95,299.9315118,299
3250,40,100,1526459.087,5172608.971,-155,95,301.5042667,301
3251,40,100,1526469.087,5172608.971,-145,95,303.2317111,303
3252,40,100,1526479.087,5172608.971,-135,95,305.1341931,305
3253,40,100,1526489.087,5172608.971,-125,95,307.234834,307
3254,40,100,1526499.087,5172608.971,-115,95,309.559668,309
3255,40,100,1526509.087,5172608.971,-105,95,312.1375948,312
3256,40,100,1526519.087,5172608.971,-95,95,315,315
3257,40,100,1526529.087,5172608.971,-85,95,318.1798301,318
3258,40,100,1526539.087,5172608.971,-75,95,321.7098368,321
3259,40,100,1526549.087,5172608.971,-65,95,325.6196553,325
3260,40,100,1526559.087,5172608.971,-55,95,329.9314172,329
3261,40,100,1526569.087,5172608.971,-45,95,334.6538241,334
3262,40,100,1526579.087,5172608.971,-35,95,339.7751406,339
3263,40,100,1526589.087,5172608.971,-25,95,345.2564372,345
3264,40,100,1526599.087,5172608.971,-15,95,351.0273734,351
3265,40,100,1526609.087,5172608.971,-5,95,356.9872125,356
3266,40,100,1526619.087,5172608.971,5,95,3.012787504,3
3267,40,100,1526629.087,5172608.971,15,95,8.972626615,8
3268,40,100,1526639.087,5172608.971,25,95,14.74356284,14
3269,40,100,1526649.087,5172608.971,35,95,20.22485943,20
3270,40,100,1526659.087,5172608.971,45,95,25.34617594,25
3271,40,100,1526669.087,5172608.971,55,95,30.06858282,30
3272,40,100,1526679.087,5172608.971,65,95,34.38034472,34
3273,40,100,1526689.087,5172608.971,75,95,38.29016319,38
3274,40,100,1526699.087,5172608.971,85,95,41.82016988,41
3275,40,100,1526709.087,5172608.971,95,95,45,45
3276,40,100,1526719.087,5172608.971,105,95,47.86240523,47
3277,40,100,1526729.087,5172608.971,115,95,50.44033203,50
3278,40,100,1526739.087,5172608.971,125,95,52.76516602,52
3279,40,100,1526749.087,5172608.971,135,95,54.86580694,54
3280,40,100,1526759.087,5172608.971,145,95,56.76828893,56
3281,40,100,1526769.087,5172608.971,155,95,58.49573328,58
3282,40,100,1526779.087,5172608.971,165,95,60.06848816,60
3283,40,100,1526789.087,5172608.971,175,95,61.50436138,61
3284,40,100,1526799.087,5172608.971,185,95,62.81888891,62
3285,40,100,1526809.087,5172608.971,195,95,64.02560604,64
3286,40,100,1526819.087,5172608.971,205,95,65.13630343,65
3287,40,100,1526829.087,5172608.971,215,95,66.16125982,66
3288,40,100,1526839.087,5172608.971,225,95,67.10944834,67
3289,40,100,1526849.087,5172608.971,235,95,67.9887168,67
3290,40,100,1526859.087,5172608.971,245,95,68.80594352,68
3291,40,100,1526869.087,5172608.971,255,95,69.56717132,69
3292,40,100,1526879.087,5172608.971,265,95,70.27772224,70
3293,40,100,1526889.087,5172608.971,275,95,70.94229549,70
3294,40,100,1526899.087,5172608.971,285,95,71.56505118,71
3295,40,100,1526909.087,5172608.971,295,95,72.1496817,72
3296,40,100,1526919.087,5172608.971,305,95,72.69947281,72
3297,40,100,1526929.087,5172608.971,315,95,73.21735585,73
3298,40,100,1526939.087,5172608.971,325,95,73.70595254,73
3299,40,100,1526949.087,5172608.971,335,95,74.16761338,74
3300,40,100,1526959.087,5172608.971,345,95,74.60445075,74
3301,40,100,1526969.087,5172608.971,355,95,75.01836743,75
3302,40,100,1526979.087,5172608.971,365,95,75.41108127,75
3303,40,100,1526989.087,5172608.971,375,95,75.78414653,75
3304,40,100,1526999.087,5172608.971,385,95,76.13897244,76
3305,40,100,1526229.087,5172618.971,-385,105,285.2551187,285
3306,40,100,1526239.087,5172618.971,-375,105,285.6422465,285
3307,40,100,1526249.087,5172618.971,-365,105,286.0490048,286
3308,40,100,1526259.087,5172618.971,-355,105,286.4768814,286
3309,40,100,1526269.087,5172618.971,-345,105,286.9275131,286
3310,40,100,1526279.087,5172618.971,-335,105,287.4027041,287
3311,40,100,1526289.087,5172618.971,-325,105,287.9044475,287
3312,40,100,1526299.087,5172618.971,-315,105,288.4349488,288
3313,40,100,1526309.087,5172618.971,-305,105,288.9966542,288
3314,40,100,1526319.087,5172618.971,-295,105,289.5922819,289
3315,40,100,1526329.087,5172618.971,-285,105,290.2248594,290
3316,40,100,1526339.087,5172618.971,-275,105,290.8977655,290
3317,40,100,1526349.087,5172618.971,-265,105,291.6147789,291
3318,40,100,1526359.087,5172618.971,-255,105,292.3801351,292
3319,40,100,1526369.087,5172618.971,-245,105,293.1985905,293
3320,40,100,1526379.087,5172618.971,-235,105,294.0754983,294
3321,40,100,1526389.087,5172618.971,-225,105,295.0168935,295
3322,40,100,1526399.087,5172618.971,-215,105,296.0295922,296
3323,40,100,1526409.087,5172618.971,-205,105,297.1213034,297
3324,40,100,1526419.087,5172618.971,-195,105,298.3007558,298
3325,40,100,1526429.087,5172618.971,-185,105,299.5778387,299
3326,40,100,1526439.087,5172618.971,-175,105,300.9637565,300
3327,40,100,1526449.087,5172618.971,-165,105,302.4711923,302
3328,40,100,1526459.087,5172618.971,-155,105,304.1144729,304
3329,40,100,1526469.087,5172618.971,-145,105,305.9097231,305
3330,40,100,1526479.087,5172618.971,-135,105,307.8749837,307
3331,40,100,1526489.087,5172618.971,-125,105,310.0302593,310
3332,40,100,1526499.087,5172618.971,-115,105,312.3974378,312
3333,40,100,1526509.087,5172618.971,-105,105,315,315
3334,40,100,1526519.087,5172618.971,-95,105,317.8624052,317
3335,40,100,1526529.087,5172618.971,-85,105,321.009006,321
3336,40,100,1526539.087,5172618.971,-75,105,324.4623222,324
3337,40,100,1526549.087,5172618.971,-65,105,328.2405199,328
3338,40,100,1526559.087,5172618.971,-55,105,332.3540246,332
3339,40,100,1526569.087,5172618.971,-45,105,336.8014095,336
3340,40,100,1526579.087,5172618.971,-35,105,341.5650512,341
3341,40,100,1526589.087,5172618.971,-25,105,346.6075022,346
3342,40,100,1526599.087,5172618.971,-15,105,351.8698976,351
3343,40,100,1526609.087,5172618.971,-5,105,357.273689,357
3344,40,100,1526619.087,5172618.971,5,105,2.726310994,2
3345,40,100,1526629.087,5172618.971,15,105,8.130102354,8
3346,40,100,1526639.087,5172618.971,25,105,13.39249775,13
3347,40,100,1526649.087,5172618.971,35,105,18.43494882,18
3348,40,100,1526659.087,5172618.971,45,105,23.19859051,23
3349,40,100,1526669.087,5172618.971,55,105,27.64597536,27
3350,40,100,1526679.087,5172618.971,65,105,31.75948008,31
3351,40,100,1526689.087,5172618.971,75,105,35.53767779,35
3352,40,100,1526699.087,5172618.971,85,105,38.99099404,38
3353,40,100,1526709.087,5172618.971,95,105,42.13759477,42
3354,40,100,1526719.087,5172618.971,105,105,45,45
3355,40,100,1526729.087,5172618.971,115,105,47.6025622,47
3356,40,100,1526739.087,5172618.971,125,105,49.96974073,49
3357,40,100,1526749.087,5172618.971,135,105,52.12501635,52
3358,40,100,1526759.087,5172618.971,145,105,54.09027692,54
3359,40,100,1526769.087,5172618.971,155,105,55.88552705,55
3360,40,100,1526779.087,5172618.971,165,105,57.52880771,57
3361,40,100,1526789.087,5172618.971,175,105,59.03624347,59
3362,40,100,1526799.087,5172618.971,185,105,60.42216132,60
3363,40,100,1526809.087,5172618.971,195,105,61.69924423,61
3364,40,100,1526819.087,5172618.971,205,105,62.8786966,62
3365,40,100,1526829.087,5172618.971,215,105,63.97040781,63
3366,40,100,1526839.087,5172618.971,225,105,64.98310652,64
3367,40,100,1526849.087,5172618.971,235,105,65.92450174,65
3368,40,100,1526859.087,5172618.971,245,105,66.80140949,66
3369,40,100,1526869.087,5172618.971,255,105,67.61986495,67
3370,40,100,1526879.087,5172618.971,265,105,68.38522106,68
3371,40,100,1526889.087,5172618.971,275,105,69.1022345,69
3372,40,100,1526899.087,5172618.971,285,105,69.77514057,69
3373,40,100,1526909.087,5172618.971,295,105,70.40771811,70
3374,40,100,1526919.087,5172618.971,305,105,71.00334584,71
3375,40,100,1526929.087,5172618.971,315,105,71.56505118,71
3376,40,100,1526939.087,5172618.971,325,105,72.09555249,72
3377,40,100,1526949.087,5172618.971,335,105,72.59729587,72
3378,40,100,1526959.087,5172618.971,345,105,73.07248694,73
3379,40,100,1526969.087,5172618.971,355,105,73.52311861,73
3380,40,100,1526979.087,5172618.971,365,105,73.95099521,73
3381,40,100,1526989.087,5172618.971,375,105,74.35775354,74
3382,40,100,1526999.087,5172618.971,385,105,74.7448813,74
3383,40,100,1526239.087,5172628.971,-375,115,287.049031,287
3384,40,100,1526249.087,5172628.971,-365,115,287.4879974,287
3385,40,100,1526259.087,5172628.971,-355,115,287.949403,287
3386,40,100,1526269.087,5172628.971,-345,115,288.4349488,288
3387,40,100,1526279.087,5172628.971,-335,115,288.9465047,288
3388,40,100,1526289.087,5172628.971,-325,115,289.4861296,289
3389,40,100,1526299.087,5172628.971,-315,115,290.0560947,290
3390,40,100,1526309.087,5172628.971,-305,115,290.6589101,290
3391,40,100,1526319.087,5172628.971,-295,115,291.297354,291
3392,40,100,1526329.087,5172628.971,-285,115,291.974508,291
3393,40,100,1526339.087,5172628.971,-275,115,292.6937949,292
3394,40,100,1526349.087,5172628.971,-265,115,293.4590241,293
3395,40,100,1526359.087,5172628.971,-255,115,294.2744411,294
3396,40,100,1526369.087,5172628.971,-245,115,295.1447856,295
3397,40,100,1526379.087,5172628.971,-235,115,296.0753556,296
3398,40,100,1526389.087,5172628.971,-225,115,297.0720802,297
3399,40,100,1526399.087,5172628.971,-215,115,298.1416012,298
3400,40,100,1526409.087,5172628.971,-205,115,299.2913622,299
3401,40,100,1526419.087,5172628.971,-195,115,300.5297059,300
3402,40,100,1526429.087,5172628.971,-185,115,301.8659777,301
